Trial Number,Batch Size,Feature Noised,Accuracy,Noise Std Dev,Feature Importance,Importance Ratio,Importance Difference,Degradation in Accuracy Difference,Degradation in Accuracy Ratio
5,5,"noise, std dev 2",0.4768,3.5,0.22371845223783388,1.016365677044119,-0.003661303938134547,-0.022399999999999975,1.0492957746478873
5,5,"noise, std dev 2",0.4776,4.0,0.22371845223783388,1.0837742621539996,-0.018741848266459332,-0.0232,1.051056338028169
5,5,"noise, std dev 1",0.4416,0.125,0.22487885656170054,1.0188129533128645,-0.004230635429545604,0.012800000000000034,0.9718309859154929
5,5,"noise, std dev 1",0.448,0.25,0.22487885656170054,1.028984574459315,-0.006518017962338224,0.006400000000000017,0.9859154929577465
5,5,"noise, std dev 1",0.464,0.5,0.22487885656170054,1.0242638334132657,-0.00545642311377878,-0.009599999999999997,1.0211267605633803
5,5,"noise, std dev 1",0.4576,0.75,0.22487885656170054,0.993214622056824,0.0015258880332004177,-0.0031999999999999806,1.0070422535211268
5,5,"noise, std dev 1",0.468,1.0,0.22487885656170054,1.053876717144475,-0.012115734546747692,-0.013600000000000001,1.0299295774647887
5,5,"noise, std dev 1",0.4576,1.5,0.22487885656170054,1.0371964342400346,-0.008364691600071444,-0.0031999999999999806,1.0070422535211268
5,5,"noise, std dev 1",0.4448,2.0,0.22487885656170054,0.9941448240623064,0.001316705269836127,0.009600000000000053,0.9788732394366196
5,5,"noise, std dev 1",0.4664,2.5,0.22487885656170054,1.0296645036351133,-0.006670919657934676,-0.011999999999999955,1.0264084507042253
5,5,"noise, std dev 1",0.4624,3.0,0.22487885656170054,1.0203384796310044,-0.004573694043623733,-0.007999999999999952,1.0176056338028168
5,5,"noise, std dev 1",0.456,3.5,0.22487885656170054,1.0115799088857556,-0.00260407666931739,-0.0015999999999999903,1.0035211267605633
5,5,"noise, std dev 1",0.4528,4.0,0.22487885656170054,1.0279228320078129,-0.006279254533881423,0.0016000000000000458,0.9964788732394365
5,5,Slope,0.4632,0.125,0.1669390315871567,1.3852137393320125,-0.06430720859815359,-0.008799999999999975,1.0193661971830985
5,5,Slope,0.4624,0.25,0.1669390315871567,1.3494988756011417,-0.058345003833654735,-0.007999999999999952,1.0176056338028168
5,5,Slope,0.4464,0.5,0.1669390315871567,1.3219854832655022,-0.05375194476146561,0.008000000000000007,0.9823943661971831
5,5,Slope,0.4552,0.75,0.1669390315871567,1.3519141101459444,-0.05874820074961995,-0.0007999999999999674,1.0017605633802815
5,5,Slope,0.4616,1.0,0.1669390315871567,1.299092297189641,-0.049930178448016754,-0.007199999999999984,1.0158450704225352
5,5,Slope,0.4408,1.5,0.1669390315871567,1.2520464127924977,-0.042076384066596306,0.013600000000000001,0.9700704225352113
5,5,Slope,0.4448,2.0,0.1669390315871567,1.2335985713438733,-0.038996719280289555,0.009600000000000053,0.9788732394366196
5,5,Slope,0.4384,2.5,0.1669390315871567,1.2115198915294048,-0.03531092585333925,0.016000000000000014,0.9647887323943661
5,5,Slope,0.4464,3.0,0.1669390315871567,1.1900421516444402,-0.0317254527562624,0.008000000000000007,0.9823943661971831
5,5,Slope,0.46,3.5,0.1669390315871567,1.2145078743334523,-0.03580973680904603,-0.005599999999999994,1.0123239436619718
5,5,Slope,0.4736,4.0,0.1669390315871567,1.2206396406691398,-0.036833367943044426,-0.019199999999999995,1.0422535211267605
5,5,Aspect,0.4504,0.125,0.21305872772692527,1.1179390647291203,-0.025127947080489876,0.0040000000000000036,0.9911971830985915
5,5,Aspect,0.4432,0.25,0.21305872772692527,1.1054516276221364,-0.022467389617905897,0.011200000000000043,0.9753521126760563
5,5,Aspect,0.4608,0.5,0.21305872772692527,1.0660585966181622,-0.014074360550891812,-0.006399999999999961,1.0140845070422535
5,5,Aspect,0.4736,0.75,0.21305872772692527,1.0560734814432418,-0.01194694461551643,-0.019199999999999995,1.0422535211267605
5,5,Aspect,0.444,1.0,0.21305872772692527,1.0745438252783426,-0.01588221257370187,0.01040000000000002,0.977112676056338
5,5,Aspect,0.4656,1.5,0.21305872772692527,1.0942431784997164,-0.02007933170809112,-0.011199999999999988,1.0246478873239437
5,5,Aspect,0.4552,2.0,0.21305872772692527,1.0492934164236507,-0.010502392588536552,-0.0007999999999999674,1.0017605633802815
5,5,Aspect,0.4448,2.5,0.21305872772692527,1.0300066286485237,-0.006393174123228762,0.009600000000000053,0.9788732394366196
5,5,Aspect,0.4608,3.0,0.21305872772692527,1.0236235921689238,-0.005033212491850653,-0.006399999999999961,1.0140845070422535
5,5,Aspect,0.448,3.5,0.21305872772692527,1.0017635890168544,-0.0003757480321641693,0.006400000000000017,0.9859154929577465
5,5,Aspect,0.4584,4.0,0.21305872772692527,1.0362923367303742,-0.007732399090010694,-0.003999999999999948,1.0088028169014083
6,5,Baseline,0.6512,0.0,0.0,1,0.0,0.0,1.0
6,5,Horizontal_Distance_To_Hydrology,0.6584,0.125,0.12208925331713408,1.1227710075619173,-0.014989020642226708,-0.007199999999999984,1.011056511056511
6,5,Horizontal_Distance_To_Hydrology,0.66,0.25,0.12208925331713408,1.1140321327000584,-0.013922097935510469,-0.00880000000000003,1.0135135135135136
6,5,Horizontal_Distance_To_Hydrology,0.6544,0.5,0.12208925331713408,1.0832060015457956,-0.010158558600230488,-0.0031999999999999806,1.0049140049140048
6,5,Horizontal_Distance_To_Hydrology,0.6504,0.75,0.12208925331713408,1.0865060054865048,-0.010561453617295269,0.0008000000000000229,0.9987714987714987
6,5,Horizontal_Distance_To_Hydrology,0.648,1.0,0.12208925331713408,1.0389379989761602,-0.004753911220662738,0.0031999999999999806,0.9950859950859952
6,5,Horizontal_Distance_To_Hydrology,0.6576,1.5,0.12208925331713408,0.9513418890065191,0.0059406324390163245,-0.006399999999999961,1.0098280098280097
6,5,Horizontal_Distance_To_Hydrology,0.6464,2.0,0.12208925331713408,0.975346256181397,0.0030099571742851494,0.0048000000000000265,0.9926289926289926
6,5,Horizontal_Distance_To_Hydrology,0.6488,2.5,0.12208925331713408,0.9520373865599548,0.005855719662033451,0.0023999999999999577,0.9963144963144964
6,5,Horizontal_Distance_To_Hydrology,0.6496,3.0,0.12208925331713408,0.9191098424416206,0.009875818937007869,0.0016000000000000458,0.9975429975429975
6,5,Horizontal_Distance_To_Hydrology,0.6392,3.5,0.12208925331713408,0.9392463761005941,0.007417364578188451,0.01200000000000001,0.9815724815724816
6,5,Horizontal_Distance_To_Hydrology,0.6584,4.0,0.12208925331713408,0.9190274897526132,0.009885873315317442,-0.007199999999999984,1.011056511056511
6,5,"noise, std dev 0.5",0.6616,0.125,0.10484268970005002,1.049047008913068,-0.005142220336188358,-0.010399999999999965,1.015970515970516
6,5,"noise, std dev 0.5",0.6696,0.25,0.10484268970005002,1.0268569777721308,-0.002815757786844661,-0.018399999999999972,1.0282555282555281
6,5,"noise, std dev 0.5",0.6584,0.5,0.10484268970005002,1.0388335188465077,-0.00407141056638545,-0.007199999999999984,1.011056511056511
6,5,"noise, std dev 0.5",0.6632,0.75,0.10484268970005002,1.0202231582059083,-0.0021202503005370577,-0.01200000000000001,1.0184275184275184
6,5,"noise, std dev 0.5",0.6528,1.0,0.10484268970005002,1.0595382594054543,-0.006242151256127135,-0.0016000000000000458,1.0024570024570025
6,5,"noise, std dev 0.5",0.6584,1.5,0.10484268970005002,1.050837623875413,-0.005329953225057776,-0.007199999999999984,1.011056511056511
6,5,"noise, std dev 0.5",0.6736,2.0,0.10484268970005002,1.0269175913647604,-0.002822112678928304,-0.022399999999999975,1.0343980343980343
6,5,"noise, std dev 0.5",0.66,2.5,0.10484268970005002,1.0631822115330367,-0.006624192998321093,-0.00880000000000003,1.0135135135135136
6,5,"noise, std dev 0.5",0.6672,3.0,0.10484268970005002,0.9993404913548514,6.914466023781596e-05,-0.016000000000000014,1.0245700245700247
6,5,"noise, std dev 0.5",0.6712,3.5,0.10484268970005002,1.0429805213928005,-0.004506193467531741,-0.020000000000000018,1.0307125307125307
6,5,"noise, std dev 0.5",0.6584,4.0,0.10484268970005002,1.0788221417453951,-0.008263925348505827,-0.007199999999999984,1.011056511056511
6,5,Horizontal_Distance_To_Fire_Points,0.6656,0.125,0.1615512042261013,0.9624184744829771,0.006071340703929007,-0.014399999999999968,1.0221130221130221
6,5,Horizontal_Distance_To_Fire_Points,0.6648,0.25,0.1615512042261013,0.9161254440506686,0.013550035517543996,-0.013599999999999945,1.0208845208845208
6,5,Horizontal_Distance_To_Fire_Points,0.6688,0.5,0.1615512042261013,0.8844631525452986,0.018665116838794377,-0.01759999999999995,1.027027027027027
6,5,Horizontal_Distance_To_Fire_Points,0.6584,0.75,0.1615512042261013,0.7983453753197257,0.0325775474548608,-0.007199999999999984,1.011056511056511
6,5,Horizontal_Distance_To_Fire_Points,0.6472,1.0,0.1615512042261013,0.7964428670084748,0.03288489996359356,0.0040000000000000036,0.9938574938574939
6,5,Horizontal_Distance_To_Fire_Points,0.6544,1.5,0.1615512042261013,0.7105538577436793,0.04676037284010803,-0.0031999999999999806,1.0049140049140048
6,5,Horizontal_Distance_To_Fire_Points,0.6376,2.0,0.1615512042261013,0.6943540914037616,0.0493774646005032,0.013600000000000056,0.979115479115479
6,5,Horizontal_Distance_To_Fire_Points,0.6568,2.5,0.1615512042261013,0.6933377183124929,0.04954166089734066,-0.005600000000000049,1.0085995085995088
6,5,Horizontal_Distance_To_Fire_Points,0.6536,3.0,0.1615512042261013,0.7238293429426207,0.044615702219533274,-0.0023999999999999577,1.0036855036855037
6,5,Horizontal_Distance_To_Fire_Points,0.6528,3.5,0.1615512042261013,0.7416411759199558,0.041738179152570595,-0.0016000000000000458,1.0024570024570025
6,5,Horizontal_Distance_To_Fire_Points,0.6424,4.0,0.1615512042261013,0.7316111508543736,0.043358541780333396,0.00880000000000003,0.9864864864864864
6,5,Elevation,0.628,0.125,0.49434850515348394,0.9763376809859659,0.011697432033052624,0.0232,0.9643734643734644
6,5,Elevation,0.6424,0.25,0.49434850515348394,0.9311910417325303,0.034015605660692116,0.00880000000000003,0.9864864864864864
6,5,Elevation,0.5872,0.5,0.49434850515348394,0.8252711748766945,0.08637693350693054,0.06399999999999995,0.9017199017199018
6,5,Elevation,0.588,0.75,0.49434850515348394,0.7271243405713236,0.13489567433133737,0.06320000000000003,0.902948402948403
6,5,Elevation,0.5624,1.0,0.49434850515348394,0.6315230959002017,0.18215600672531895,0.08879999999999999,0.8636363636363636
6,5,Elevation,0.5224,1.5,0.49434850515348394,0.5398909068728212,0.227454242394946,0.12880000000000003,0.8022113022113022
6,5,Elevation,0.496,2.0,0.49434850515348394,0.5024161560392602,0.24597982945051614,0.1552,0.7616707616707616
6,5,Elevation,0.4784,2.5,0.49434850515348394,0.4611764029623993,0.26636663973696106,0.1728,0.7346437346437347
6,5,Elevation,0.452,3.0,0.49434850515348394,0.4331036289132114,0.28024437362368865,0.1992,0.6941031941031941
6,5,Elevation,0.4544,3.5,0.49434850515348394,0.42973539345327194,0.2819094557883147,0.19679999999999997,0.6977886977886978
6,5,Elevation,0.4248,4.0,0.49434850515348394,0.4234024042862843,0.28504015951616823,0.2264,0.6523341523341524
6,5,Hillshade_3pm,0.6536,0.125,0.11716834760323065,1.0943309246500288,-0.011052598569128727,-0.0023999999999999577,1.0036855036855037
6,5,Hillshade_3pm,0.648,0.25,0.11716834760323065,1.106466040611837,-0.012474450054347372,0.0031999999999999806,0.9950859950859952
6,5,Hillshade_3pm,0.6584,0.5,0.11716834760323065,1.0366234879209744,-0.004291113563167442,-0.007199999999999984,1.011056511056511
6,5,Hillshade_3pm,0.648,0.75,0.11716834760323065,1.0010016385636518,-0.00011736033539874735,0.0031999999999999806,0.9950859950859952
6,5,Hillshade_3pm,0.64,1.0,0.11716834760323065,1.0343276870891762,-0.0040221183732795235,0.011199999999999988,0.9828009828009828
6,5,Hillshade_3pm,0.6456,1.5,0.11716834760323065,0.9980795406453545,0.00022501704922298083,0.005600000000000049,0.9914004914004914
6,5,Hillshade_3pm,0.6352,2.0,0.11716834760323065,0.9419172472993383,0.006805460158183604,0.016000000000000014,0.9754299754299754
6,5,Hillshade_3pm,0.652,2.5,0.11716834760323065,0.9962200532899036,0.0004428901100502619,-0.0008000000000000229,1.0012285012285012
6,5,Hillshade_3pm,0.6624,3.0,0.11716834760323065,0.926961964578948,0.008557745922470897,-0.011199999999999988,1.0171990171990173
6,5,Hillshade_3pm,0.648,3.5,0.11716834760323065,0.9570153407186626,0.005036441500282179,0.0031999999999999806,0.9950859950859952
6,5,Hillshade_3pm,0.6568,4.0,0.11716834760323065,0.974789152377522,0.002953913357602589,-0.005600000000000049,1.0085995085995088
7,5,Baseline,0.4792,0.0,0.0,1,0.0,0.0,1.0
7,5,Horizontal_Distance_To_Hydrology,0.4864,0.125,0.17838373206406355,1.1636287452524634,-0.02918870625109435,-0.007199999999999984,1.015025041736227
7,5,Horizontal_Distance_To_Hydrology,0.4712,0.25,0.17838373206406355,1.1593214131899896,-0.028420348282551078,0.008000000000000007,0.9833055091819699
7,5,Horizontal_Distance_To_Hydrology,0.4728,0.5,0.17838373206406355,1.0922385887381558,-0.016453863699434523,0.006400000000000017,0.9866444073455759
7,5,Horizontal_Distance_To_Hydrology,0.4808,0.75,0.17838373206406355,1.1493348832460488,-0.0266389138007814,-0.0015999999999999903,1.003338898163606
7,5,Horizontal_Distance_To_Hydrology,0.4488,1.0,0.17838373206406355,1.129207022679128,-0.023048430914388962,0.030400000000000038,0.9365609348914857
7,5,Horizontal_Distance_To_Hydrology,0.468,1.5,0.17838373206406355,1.062304713193955,-0.011114147264718766,0.011199999999999988,0.9766277128547579
7,5,Horizontal_Distance_To_Hydrology,0.4616,2.0,0.17838373206406355,1.0516886138198271,-0.009220407838398892,0.017600000000000005,0.9632721202003339
7,5,Horizontal_Distance_To_Hydrology,0.4664,2.5,0.17838373206406355,1.0707862862638844,-0.012627121922706847,0.012800000000000034,0.9732888146911518
7,5,Horizontal_Distance_To_Hydrology,0.4656,3.0,0.17838373206406355,1.0415897259363005,-0.007418930528038881,0.013600000000000001,0.9716193656093489
7,5,Horizontal_Distance_To_Hydrology,0.4648,3.5,0.17838373206406355,1.0750677035249554,-0.013390857112260207,0.014400000000000024,0.9699499165275458
7,5,Horizontal_Distance_To_Hydrology,0.4656,4.0,0.17838373206406355,1.0330614249640617,-0.005897620372445317,0.013600000000000001,0.9716193656093489
7,5,Horizontal_Distance_To_Fire_Points,0.4776,0.125,0.261934329982968,0.9424189302850644,0.015082458915484237,0.0015999999999999903,0.996661101836394
7,5,Horizontal_Distance_To_Fire_Points,0.472,0.25,0.261934329982968,0.9509639792757191,0.012844217233445449,0.00720000000000004,0.9849749582637729
7,5,Horizontal_Distance_To_Fire_Points,0.4696,0.5,0.261934329982968,0.8645817885172868,0.03547067849221633,0.009599999999999997,0.9799666110183639
7,5,Horizontal_Distance_To_Fire_Points,0.4848,0.75,0.261934329982968,0.8630789759592276,0.0358643166927016,-0.005599999999999994,1.011686143572621
7,5,Horizontal_Distance_To_Fire_Points,0.464,1.0,0.261934329982968,0.8412243033477784,0.041588805720178645,0.015199999999999991,0.9682804674457429
7,5,Horizontal_Distance_To_Fire_Points,0.4632,1.5,0.261934329982968,0.7912836551403084,0.0546699759473174,0.016000000000000014,0.9666110183639399
7,5,Horizontal_Distance_To_Fire_Points,0.4608,2.0,0.261934329982968,0.7808816037103408,0.05739463031907435,0.018400000000000027,0.9616026711185308
7,5,Horizontal_Distance_To_Fire_Points,0.4576,2.5,0.261934329982968,0.7801824575870793,0.05757776069043105,0.021600000000000008,0.9549248747913188
7,5,Horizontal_Distance_To_Fire_Points,0.4552,3.0,0.261934329982968,0.8004932939005264,0.05225765538927454,0.02400000000000002,0.9499165275459098
7,5,Horizontal_Distance_To_Fire_Points,0.4496,3.5,0.261934329982968,0.7612483119116449,0.06253726345172586,0.029600000000000015,0.9382303839732888
7,5,Horizontal_Distance_To_Fire_Points,0.4552,4.0,0.261934329982968,0.7790552195871417,0.05787302302067601,0.02400000000000002,0.9499165275459098
7,5,"noise, std dev 0.5",0.472,0.125,0.18431947115634598,0.9680598403975943,0.005887193326564705,0.00720000000000004,0.9849749582637729
7,5,"noise, std dev 0.5",0.4728,0.25,0.18431947115634598,1.0032693548558724,-0.0006026057580568456,0.006400000000000017,0.9866444073455759
7,5,"noise, std dev 0.5",0.48,0.5,0.18431947115634598,0.976648796867375,0.0043040814122698445,-0.0007999999999999674,1.001669449081803
7,5,"noise, std dev 0.5",0.484,0.75,0.18431947115634598,1.0498881957623634,-0.00919536585986308,-0.004799999999999971,1.010016694490818
7,5,"noise, std dev 0.5",0.4672,1.0,0.18431947115634598,1.0023784429162803,-0.0004383933405043283,0.01200000000000001,0.9749582637729549
7,5,"noise, std dev 0.5",0.5024,1.5,0.18431947115634598,1.0241038670764637,-0.004442812032356663,-0.023199999999999943,1.048414023372287
7,5,"noise, std dev 0.5",0.492,2.0,0.18431947115634598,1.0088411114661446,-0.0016295889898740867,-0.012799999999999978,1.026711185308848
7,5,"noise, std dev 0.5",0.4696,2.5,0.18431947115634598,0.9876880942874567,0.0022693239498627615,0.009599999999999997,0.9799666110183639
7,5,"noise, std dev 0.5",0.4784,3.0,0.18431947115634598,0.9681112153818184,0.005877723916641847,0.0008000000000000229,0.998330550918197
7,5,"noise, std dev 0.5",0.4744,3.5,0.18431947115634598,0.9839863684026916,0.002951624107308426,0.0048000000000000265,0.9899833055091819
7,5,"noise, std dev 0.5",0.4856,4.0,0.18431947115634598,0.9930005670660255,0.0012901317767844978,-0.006399999999999961,1.013355592654424
7,5,Hillshade_9am,0.496,0.125,0.19187013075649137,1.1251985827338562,-0.024021868439672384,-0.01679999999999998,1.035058430717863
7,5,Hillshade_9am,0.476,0.25,0.19187013075649137,1.1115407959656665,-0.021401347106615537,0.003200000000000036,0.9933222036727879
7,5,Hillshade_9am,0.4768,0.5,0.19187013075649137,1.033086588874123,-0.006348328133564257,0.0024000000000000132,0.994991652754591
7,5,Hillshade_9am,0.4768,0.75,0.19187013075649137,1.0614803683801843,-0.011796246320063236,0.0024000000000000132,0.994991652754591
7,5,Hillshade_9am,0.4672,1.0,0.19187013075649137,1.0388492670649394,-0.00745401395154377,0.01200000000000001,0.9749582637729549
7,5,Hillshade_9am,0.4608,1.5,0.19187013075649137,1.0457432581604735,-0.008776764924477987,0.018400000000000027,0.9616026711185308
7,5,Hillshade_9am,0.4616,2.0,0.19187013075649137,1.0191978715010614,-0.003683498115154976,0.017600000000000005,0.9632721202003339
7,5,Hillshade_9am,0.4656,2.5,0.19187013075649137,1.0080804760404447,-0.0015504019944548308,0.013600000000000001,0.9716193656093489
7,5,Hillshade_9am,0.4792,3.0,0.19187013075649137,0.9697785573494854,0.005798592153004045,0.0,1.0
7,5,Hillshade_9am,0.496,3.5,0.19187013075649137,1.0039898137752488,-0.0007655260907510342,-0.01679999999999998,1.035058430717863
7,5,Hillshade_9am,0.4664,4.0,0.19187013075649137,1.0014584631663215,-0.00027983551842561405,0.012800000000000034,0.9732888146911518
7,5,Hillshade_Noon,0.4728,0.125,0.18349233604013113,1.1570548553050424,-0.028818362286367,0.006400000000000017,0.9866444073455759
7,5,Hillshade_Noon,0.4616,0.25,0.18349233604013113,1.0993781186240972,-0.01823512313760886,0.017600000000000005,0.9632721202003339
7,5,Hillshade_Noon,0.476,0.5,0.18349233604013113,1.1115663840754817,-0.020471576437560618,0.003200000000000036,0.9933222036727879
7,5,Hillshade_Noon,0.4832,0.75,0.18349233604013113,1.067870028662526,-0.01245363010639755,-0.0040000000000000036,1.008347245409015
7,5,Hillshade_Noon,0.472,1.0,0.18349233604013113,1.0619216740957311,-0.011362152631341382,0.00720000000000004,0.9849749582637729
7,5,Hillshade_Noon,0.46,1.5,0.18349233604013113,1.0404220077512343,-0.007417128629706254,0.019199999999999995,0.9599332220367279
7,5,Hillshade_Noon,0.4632,2.0,0.18349233604013113,1.0131385616793869,-0.0024108253747580355,0.016000000000000014,0.9666110183639399
7,5,Hillshade_Noon,0.4584,2.5,0.18349233604013113,1.0555036045359856,-0.010184486054955616,0.02080000000000004,0.9565943238731218
7,5,Hillshade_Noon,0.4456,3.0,0.18349233604013113,1.0751881358912787,-0.013796446697193543,0.03360000000000002,0.9298831385642737
7,5,Hillshade_Noon,0.4584,3.5,0.18349233604013113,1.0676348509047038,-0.01241047679023008,0.02080000000000004,0.9565943238731218
7,5,Hillshade_Noon,0.456,4.0,0.18349233604013113,1.0513828415210147,-0.009428357623070843,0.0232,0.9515859766277128
8,5,Baseline,0.6768,0.0,0.0,1,0.0,0.0,1.0
8,5,Horizontal_Distance_To_Roadways,0.6712,0.125,0.17076214442842244,1.0079806125506683,-0.0013627865130045047,0.005599999999999938,0.991725768321513
8,5,Horizontal_Distance_To_Roadways,0.6728,0.25,0.17076214442842244,0.9888946211652294,0.0018963783045154448,0.0040000000000000036,0.9940898345153665
8,5,Horizontal_Distance_To_Roadways,0.6672,0.5,0.17076214442842244,0.9026940816042842,0.016616167290829514,0.009599999999999942,0.9858156028368795
8,5,Horizontal_Distance_To_Roadways,0.6544,0.75,0.17076214442842244,0.7938829937531808,0.035196981989873394,0.022399999999999975,0.9669030732860521
8,5,Horizontal_Distance_To_Roadways,0.6656,1.0,0.17076214442842244,0.800010636781328,0.03415061252609511,0.011199999999999988,0.983451536643026
8,5,Horizontal_Distance_To_Roadways,0.6472,1.5,0.17076214442842244,0.7032703893502174,0.05067018462996775,0.02959999999999996,0.9562647754137117
8,5,Horizontal_Distance_To_Roadways,0.6432,2.0,0.17076214442842244,0.6987277222767703,0.05144590020085395,0.03359999999999996,0.950354609929078
8,5,Horizontal_Distance_To_Roadways,0.6376,2.5,0.17076214442842244,0.6913621856275569,0.052703655033939756,0.03920000000000001,0.942080378250591
8,5,Horizontal_Distance_To_Roadways,0.6512,3.0,0.17076214442842244,0.708487287835787,0.049779335857306484,0.025599999999999956,0.9621749408983452
8,5,Horizontal_Distance_To_Roadways,0.6432,3.5,0.17076214442842244,0.6800900177638858,0.0546285145906974,0.03359999999999996,0.950354609929078
8,5,Horizontal_Distance_To_Roadways,0.6648,4.0,0.17076214442842244,0.6970546928012953,0.05173159030177801,0.01200000000000001,0.9822695035460993
8,5,"noise, std dev 1",0.6832,0.125,0.11179458645147729,0.9487937062454896,0.005724586433998355,-0.006400000000000072,1.0094562647754137
8,5,"noise, std dev 1",0.6712,0.25,0.11179458645147729,1.0068111084038993,-0.0007614450472901158,0.005599999999999938,0.991725768321513
8,5,"noise, std dev 1",0.6664,0.5,0.11179458645147729,0.9806599850157537,0.002162108977129193,0.010399999999999965,0.9846335697399528
8,5,"noise, std dev 1",0.6584,0.75,0.11179458645147729,0.9905295235051255,0.001058748003242932,0.018399999999999972,0.9728132387706856
8,5,"noise, std dev 1",0.6672,1.0,0.11179458645147729,0.9575386192425072,0.004746952501942625,0.009599999999999942,0.9858156028368795
8,5,"noise, std dev 1",0.6632,1.5,0.11179458645147729,0.9835457319927501,0.001839498087232272,0.013599999999999945,0.9799054373522459
8,5,"noise, std dev 1",0.6736,2.0,0.11179458645147729,0.9329249427925985,0.007498628281710634,0.0031999999999999806,0.9952718676122931
8,5,"noise, std dev 1",0.6784,2.5,0.11179458645147729,0.896229924605773,0.011600932664736233,-0.0016000000000000458,1.0023640661938535
8,5,"noise, std dev 1",0.6704,3.0,0.11179458645147729,0.9549899546708484,0.005031879403734757,0.006399999999999961,0.9905437352245864
8,5,"noise, std dev 1",0.6728,3.5,0.11179458645147729,0.9474133337001369,0.005878904611855029,0.0040000000000000036,0.9940898345153665
8,5,"noise, std dev 1",0.6728,4.0,0.11179458645147729,0.9560519778887315,0.0049131509572896415,0.0040000000000000036,0.9940898345153665
8,5,Aspect,0.6648,0.125,0.12303909371404738,0.9977580740139781,0.00027584454149411075,0.01200000000000001,0.9822695035460993
8,5,Aspect,0.668,0.25,0.12303909371404738,1.05193784161793,-0.00639038496213383,0.008799999999999919,0.9869976359338063
8,5,Aspect,0.6736,0.5,0.12303909371404738,1.0292114181503456,-0.00359414641532059,0.0031999999999999806,0.9952718676122931
8,5,Aspect,0.6752,0.75,0.12303909371404738,0.9493079513804092,0.0062371037206628704,0.0015999999999999348,0.9976359338061467
8,5,Aspect,0.6648,1.0,0.12303909371404738,0.9516769892381816,0.005945619449668302,0.01200000000000001,0.9822695035460993
8,5,Aspect,0.6648,1.5,0.12303909371404738,0.9205457546338829,0.009775978341580602,0.01200000000000001,0.9822695035460993
8,5,Aspect,0.6576,2.0,0.12303909371404738,0.8879352427997927,0.013788346163198267,0.019199999999999995,0.9716312056737588
8,5,Aspect,0.6568,2.5,0.12303909371404738,0.9005214418310582,0.012239751641086746,0.019999999999999907,0.9704491725768323
8,5,Aspect,0.6464,3.0,0.12303909371404738,0.8900053558416413,0.013533641330643595,0.030399999999999983,0.9550827423167849
8,5,Aspect,0.64,3.5,0.12303909371404738,0.8743149760451955,0.015464171440827484,0.036799999999999944,0.9456264775413712
8,5,Aspect,0.6528,4.0,0.12303909371404738,0.855528368712589,0.01777565858099306,0.02399999999999991,0.9645390070921988
8,5,Hillshade_9am,0.6576,0.125,0.10816136305674587,1.156663723035018,-0.016944961825012067,0.019199999999999995,0.9716312056737588
8,5,Hillshade_9am,0.6744,0.25,0.10816136305674587,1.1260546548591355,-0.013634243289211756,0.0023999999999999577,0.9964539007092199
8,5,Hillshade_9am,0.6624,0.5,0.10816136305674587,1.0870987579893792,-0.009420720384680892,0.014399999999999968,0.9787234042553192
8,5,Hillshade_9am,0.6696,0.75,0.10816136305674587,1.0724469675064452,-0.007835962754824899,0.007199999999999984,0.9893617021276596
8,5,Hillshade_9am,0.6792,1.0,0.10816136305674587,1.0416668420965678,-0.004506742435434974,-0.0024000000000000687,1.0035460992907803
8,5,Hillshade_9am,0.6704,1.5,0.10816136305674587,1.0469910953492187,-0.0050826209245010134,0.006399999999999961,0.9905437352245864
8,5,Hillshade_9am,0.6544,2.0,0.10816136305674587,0.9780176425419314,0.0023776417458653276,0.022399999999999975,0.9669030732860521
8,5,Hillshade_9am,0.6688,2.5,0.10816136305674587,1.0302540800624134,-0.003272322537578559,0.008000000000000007,0.9881796690307328
8,5,Hillshade_9am,0.6672,3.0,0.10816136305674587,0.9945035535660836,0.0005945031382607879,0.009599999999999942,0.9858156028368795
8,5,Hillshade_9am,0.6704,3.5,0.10816136305674587,0.9744175946325643,0.002767027834812058,0.006399999999999961,0.9905437352245864
8,5,Hillshade_9am,0.676,4.0,0.10816136305674587,0.9748349133069736,0.0027218900781589145,0.0007999999999999119,0.9988179669030735
8,5,Elevation,0.6536,0.125,0.4862428123493071,0.969998424791611,0.014588050304236322,0.0232,0.9657210401891253
8,5,Elevation,0.6472,0.25,0.4862428123493071,0.9499790395116402,0.024322332504273625,0.02959999999999996,0.9562647754137117
8,5,Elevation,0.6304,0.5,0.4862428123493071,0.8101698615352054,0.09230354039578009,0.0464,0.9314420803782506
8,5,Elevation,0.5992,0.75,0.4862428123493071,0.735838868098907,0.12844645168896374,0.0776,0.8853427895981087
8,5,Elevation,0.5856,1.0,0.4862428123493071,0.6327827889792744,0.17855672942978656,0.09119999999999995,0.8652482269503546
8,5,Elevation,0.5376,1.5,0.4862428123493071,0.5270733178876472,0.22995719994533714,0.1392,0.7943262411347518
8,5,Elevation,0.4912,2.0,0.4862428123493071,0.4722109316579874,0.25663364091784086,0.18559999999999993,0.7257683215130024
8,5,Elevation,0.46,2.5,0.4862428123493071,0.45414718406763815,0.2654170083477403,0.21679999999999994,0.6796690307328606
8,5,Elevation,0.4568,3.0,0.4862428123493071,0.42930186542272625,0.27749786595935694,0.21999999999999997,0.6749408983451537
8,5,Elevation,0.4544,3.5,0.4862428123493071,0.4209583856471812,0.2815548230301975,0.22239999999999993,0.6713947990543736
